,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
571,,,,,,,,,,,,,2.0,1.0,,,16.0,16.0,14.0,,,,,,,,471.0,,,,,,,,,,,,,,,,,,,210.4,184.4,,,,,,,,,,26.0,,17.0,78.8,1.0,33.0,189.0,7.3,5.7,,285.0,51.0,6.0,1255.0,4.4,,,,,,,,,,,,,,993.0,1110.0,359.0,,,,2013
324,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,1082.0,1084.0,342.0,,,,2013
2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1632,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,968.0,974.0,336.0,,,,2013
730,,,,,,,,,,,,,3.0,2.0,,,16.0,16.0,7.0,,,17.0,83.0,,494.0,29.1,286.0,,,,,,,,,,,,,,,,,,,121.0,119.0,,,,,,,,,,2.0,,32.0,40.0,,5.0,38.0,19.0,7.6,,153.0,47.0,7.0,772.0,5.0,,,,,,,37.0,,,,,,,1147.0,1197.0,395.0,,,,2013
4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,67.0,28.0,,,,2013
6679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
161,,,,,169.0,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,15.9,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,9.0,,,,,12.0,,,8.0,2.0,2.0,6.0,1013.0,1029.0,364.0,,,,2013
618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
455,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,53.4,34.4,,,,,,,,,,19.0,,60.0,57.6,1.0,33.0,284.0,14.9,8.6,,,,,,,,,,,,,,,,,,,,318.0,325.0,114.0,,,,2013
4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
832,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,1.0,1.0,,,,1069.0,1132.0,388.0,,,,2013
6472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1004,,,,,,,,,,,,,5.0,2.0,,,14.0,14.0,7.0,,,,,,,,481.0,,,,,,,,,,,,,,,,,,,145.1,111.1,,,,,,,,,,34.0,,10.0,69.4,,49.0,140.0,4.1,2.9,,181.0,60.0,4.0,771.0,4.3,,,,,,,,,,,,,,865.0,995.0,334.0,,,,2013
3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1410,,,,4.0,630.0,,,,,,,,,,,,14.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,46.2,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,7.0,,,,,121.0,,2.0,41.0,7.0,4.0,29.0,1070.0,1052.0,346.0,,,,2013
1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1112,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,3.0,4.0,,,,1054.0,1070.0,389.0,,,,2013
190,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,1108.0,1207.0,433.0,,,,2013
1273,,,,,,,,,,,,,,,,,9.0,9.0,4.0,,,,,,,,263.0,,,,,,,,,,,,,,,,,,,24.4,11.4,,,,,,,,,,13.0,,20.0,65.0,,20.0,114.0,8.8,5.7,,,,,,,,,,,,,6.0,,,,,,,762.0,770.0,274.0,,,,2013
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1532,,,,,2.0,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,,4.0,5.0,,,,1162.0,1041.0,347.0,,,,2013
598,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,44.6,,22.0,39.0,2493.0,5.0,2854.0,64.0,,,,,,,,,,,,,,,,,,,,,,,177.0,,4.0,4.0,,,,1050.0,1122.0,411.0,,,,2013
5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1259,,,,,910.0,,,,,,,,,,,,16.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,110.0,,,,,,,,,16.0,,,,,,,,,,,,,,,,11.5,65.0,,,,,82.0,,,57.0,11.0,13.0,46.0,1144.0,1027.0,443.0,,,,2013
4640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1762,,,,,92.0,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,96.0,,,14.0,2.0,,10.0,342.0,340.0,117.0,,,,2013
2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
427,,,,2.0,361.0,,,,,,,,,,,,15.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,24.8,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,13.0,,,,,41.0,,,11.0,3.0,4.0,8.0,1036.0,962.0,339.0,,,,2013
1014,,,,,,,,,,,,,1.0,1.0,,,16.0,16.0,,,,,,,,,197.0,,,,,,,,,,,,,1.0,,,,,,0.3,-0.7,,,,,,,,,,1.0,,12.0,100.0,,1.0,12.0,12.0,12.0,,1.0,1.0,,1.0,1.0,,,,,,,355.0,,4.0,5.0,,,,1013.0,1029.0,364.0,,,,2013
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1110,,,,,,,,,,,,,1.0,,,,16.0,16.0,10.0,,,,,,,,759.0,,,,,,,,,,,,,17.0,34.0,,159.0,9.4,,220.9,138.9,,,,,,,,,,82.0,,73.0,59.4,5.0,138.0,1083.0,13.2,7.8,,2.0,3.0,,6.0,3.0,,,,,,1.0,44.0,,,,,,,1054.0,1070.0,389.0,,,,2013
4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1046,,,,,,,,,,,,,,,,,16.0,16.0,5.0,,,,,,,,520.0,,,,,,,,,,,,,,,,,,,97.8,56.8,,,,,,,,,,41.0,,29.0,61.2,2.0,67.0,448.0,10.9,6.7,,,,,,,,,,,,,114.0,,1.0,2.0,,,,1144.0,1027.0,443.0,,,,2013
538,,,,,,,,,,,,,1.0,,,,16.0,16.0,11.0,,,10.0,46.0,,268.0,26.8,797.0,,,,,,,,,,,,,,,,,,,181.5,114.5,,,,,,,,,,67.0,,55.0,59.8,6.0,112.0,740.0,11.0,6.6,1.0,1.0,25.0,,25.0,25.0,,,,,,,21.0,,,,,,,1070.0,1052.0,346.0,,,,2013
628,,,,10.0,798.0,,,,,,,,,,1.0,,12.0,12.0,12.0,2.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,113.3,113.3,,,,,,,,,12.0,,,,,,,,,,,,,,,,3.0,13.0,,,,,41.0,,,75.0,16.0,8.0,59.0,805.0,822.0,253.0,,,,2013
728,,,,1.0,745.0,,1.0,,,,,,,,1.0,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,91.8,,,,,,,,,12.0,,,,,,,,,,,,,,,,7.0,48.0,,,,,72.0,,,45.0,8.0,13.0,37.0,1140.0,997.0,344.0,,,,2013
4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1556,,,,7.0,792.0,,1.0,,,,,,,,,,14.0,14.0,14.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,91.3,91.3,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,8.0,,,,,46.0,,2.0,79.0,17.0,4.0,60.0,908.0,1064.0,366.0,,,,2013
2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1310,,,,,,,,,,,,,,,,,16.0,15.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,1021.0,1144.0,377.0,,,,2013
236,,,,,642.0,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,52.6,52.6,,,,,,,,,5.0,,,,,,,,,,,,,,,,3.0,16.0,,,,,146.0,,,52.0,28.0,2.0,24.0,1069.0,1132.0,388.0,,,,2013
4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
275,,,,,,,,1.0,25.0,23.0,55.0,92.0,,,,,16.0,16.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,1.0,1.0,,,,1121.0,1057.0,410.0,1.0,22.0,22.0,2013
5695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
506,,,,,,,,,,,,,,,,,12.0,12.0,6.0,,,,,,,,569.0,,,,,,,,,,,,,,,,,,,90.3,54.3,,,,,,,,,,36.0,,31.0,60.0,2.0,60.0,423.0,11.8,7.0,,,,,,,,,,,,,2.0,,,,,,,822.0,762.0,290.0,,,,2013
4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
215,,,,,,,,,,,,,,,,,14.0,14.0,1.0,,,1.0,23.0,,23.0,23.0,226.0,,,,,,,,,,,,,,,,,,,91.0,62.0,,,,,,,,,,29.0,,34.0,85.3,3.0,34.0,216.0,7.4,6.4,,44.0,17.0,1.0,164.0,3.7,,,,,,,110.0,,2.0,3.0,,,,1041.0,1077.0,320.0,,,,2013
1373,,,55.8,,,,,,,,,,8.0,4.0,,-2.0,16.0,16.0,16.0,,,,,,,,985.0,,443.0,247.0,21.0,69.0,66.47,43.0,315.0,12.0,3046.0,6.9,12.3,,,,,,,194.74,193.74,,,,,,,,,,1.0,,13.0,100.0,,1.0,13.0,13.0,13.0,,72.0,32.0,6.0,366.0,5.1,,,,,,,8.0,,,,,,,1102.0,1051.0,406.0,,,,2013
459,,,,,680.0,,1.0,,,,,,,,,,16.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,95.8,,,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,13.0,,,,,94.0,,2.0,91.0,31.0,8.0,58.0,972.0,1127.0,393.0,,,,2013
2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
938,,,,,12.0,,1.0,,,,,,,,1.0,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,320.0,,12.0,12.0,,,,1162.0,1041.0,347.0,,,,2013
3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1261,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,,,,,,,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,1070.0,1052.0,346.0,,,,2013
6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
404,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,66.0,22.0,,,,2013
4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
30,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,1102.0,1051.0,406.0,,,,2013
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
553,,,,,,,,,,,,,,,,,5.0,5.0,2.0,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,840.0,808.0,297.0,,,,2013
2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1082,,,,,,,,,,,,,2.0,1.0,,,16.0,16.0,10.0,,,,,,,,593.0,,,,,,,,,,,,,,,,,,,144.9,109.9,,,,,,,,,,35.0,,24.0,67.3,1.0,52.0,316.0,9.0,6.1,,188.0,22.0,3.0,563.0,3.0,,,,,,,,,,,,,,1065.0,1083.0,392.0,,,,2013
6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
808,,,,,,,,,,,,,,,,,14.0,14.0,6.0,,,,,,,,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,1147.0,1197.0,395.0,,,,2013
