,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
311,,,,,,,,,,,,,1.0,,,-10.0,16.0,16.0,,,,,,,,,,,1.0,,,,39.58,,,,,,,,,,,,,,,50.2,,29.0,41.2,3051.0,9.0,3715.0,74.0,,,,,,,,,,,,1.0,,,,,,,,,,,142.0,,3.0,3.0,,,,1118.0,1036.0,418.0,,,,2012
2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
61,,,,8.0,1005.0,1.0,1.0,,,,,,,,,,16.0,16.0,15.0,3.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,124.7,124.7,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,7.0,,,,,101.0,,,101.0,18.0,3.0,83.0,1076.0,1044.0,312.0,,,,2012
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
753,,,,,10.0,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,1.0,2.0,,,,654.0,687.0,209.0,,,,2012
6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
837,,,,11.0,722.0,,,,,,,,,,1.0,,16.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,87.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,275.0,,7.0,85.0,8.0,3.0,65.0,1161.0,1031.0,389.0,,,,2012
5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
695,,,,,,,,,,,,,4.0,1.0,,,13.0,13.0,,,,11.0,31.0,,253.0,23.0,65.0,,,,,,,,,,,,,32.0,38.0,,326.0,10.2,,0.8,-1.2,,,,,,,,,,2.0,,1.0,100.0,,2.0,1.0,0.5,0.5,,1.0,7.0,,7.0,7.0,,,,,,1.0,86.0,,1.0,1.0,,,,1045.0,1005.0,377.0,,,,2012
1285,,,,,11.0,,,,,,,,,,,,5.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,762.0,673.0,275.0,,,,2012
5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
304,,,,,,,,,,,,,,,,2.0,12.0,12.0,12.0,,,,,,,,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.0,781.0,338.0,,,,2012
5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
58,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1007.0,,,,,,,,,,,,,,,,,,,183.3,114.3,,,,,,,,,,69.0,,47.0,66.3,5.0,104.0,843.0,12.2,8.1,,,,,,,,,,,,,5.0,,,,,,,1051.0,1030.0,315.0,,,,2012
590,,5.0,,1.0,573.0,,2.0,,,,,,,,,,16.0,16.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,69.6,69.6,,,,,,,,,11.0,,,,,,,,,,,,,,,,7.0,41.0,,,,,138.0,1.0,,27.0,7.0,4.0,20.0,1038.0,1046.0,376.0,,,,2012
320,,,,4.0,793.0,,,,,,,,,,,,15.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,1.5,15.0,,,,,65.0,,,34.0,11.0,4.0,23.0,1080.0,1052.0,365.0,,,,2012
754,,,,,30.0,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,3.0,2.0,,1.0,986.0,1067.0,352.0,,,,2012
4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
923,,,,9.0,856.0,,,,,,,,,,1.0,,15.0,15.0,15.0,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,1.0,68.0,16.0,2.0,51.0,1038.0,1046.0,376.0,,,,2012
945,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,176.0,,3.0,3.0,,,,954.0,997.0,309.0,,,,2012
830,,,,,,,,,,,,,2.0,1.0,,,16.0,16.0,16.0,,,,,,,,960.0,,,,,,,,,,,,,,,,,,,299.8,202.8,,,,,,,,,,97.0,,73.0,59.1,11.0,164.0,1350.0,13.9,8.2,,4.0,20.0,,38.0,9.5,,,,,,,2.0,,,,,,,1057.0,1057.0,392.0,,,,2012
6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1015,,,,,,,,,,,,,1.0,1.0,,,15.0,15.0,7.0,,,1.0,,,,,324.0,,,,,,,,,,,,,,,,,,,31.0,17.0,,,,,,,,,,14.0,,12.0,87.5,2.0,16.0,70.0,5.0,4.4,,,,,,,,,,,,,135.0,,2.0,2.0,,,,1137.0,1107.0,418.0,,,,2012
2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
769,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,26.8,13.8,,,,,,,,,,13.0,,27.0,68.4,,19.0,137.0,10.5,7.2,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,389.0,318.0,124.0,,,,2012
1155,,,,4.0,396.0,,,,,,,,,,,,15.0,15.0,5.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2,37.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,99.0,,,29.0,6.0,1.0,23.0,1033.0,1199.0,340.0,,,,2012
5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
936,,,,,1.0,,,,,,,,,,,,16.0,16.0,,,,3.0,22.0,,55.0,18.3,22.0,,,,,,,,,,,,,,,,,,,2.1,1.1,,,,,,,,,,1.0,,2.0,100.0,,1.0,2.0,2.0,2.0,,3.0,5.0,,9.0,3.0,,,,,,,176.0,,3.0,4.0,,,,1127.0,1035.0,355.0,,,,2012
2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
562,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,289.0,93.0,,,,2012
5674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
986,,,,1.0,1003.0,,3.0,,,,,,,,,,16.0,16.0,16.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,170.5,170.5,,,,,,,,,28.0,,,,,,,,,,,,,,,,19.5,145.0,,,,,67.0,,,66.0,16.0,18.0,50.0,1045.0,1005.0,377.0,,,,2012
5960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
954,,,57.7,,,,,,,,,,10.0,3.0,,-8.0,16.0,16.0,16.0,,,,,,,,1021.0,,485.0,280.0,12.0,82.0,86.18,36.0,244.0,19.0,3869.0,8.0,13.8,,,,,,,323.46,323.46,,,,,,,,,,,,6.0,,,,6.0,,,,127.0,72.0,8.0,741.0,5.8,,,,1.0,,,,,,,,,,1051.0,1030.0,315.0,,,,2012
1020,,,46.7,,,,,,,,,,,,,,5.0,3.0,1.0,,,,,,,,70.0,,30.0,14.0,1.0,38.0,70.83,,,2.0,155.0,5.2,11.1,,,,,,,26.5,25.5,,,,,,,,,,1.0,,22.0,100.0,,1.0,22.0,22.0,22.0,,10.0,9.0,1.0,51.0,5.1,,,,,,,,,,,,,,1031.0,1080.0,366.0,,,,2012
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
145,,,,,,,,,,,,,3.0,1.0,,,6.0,6.0,4.0,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,37.4,28.4,,,,,,,,,,9.0,,15.0,81.8,1.0,11.0,62.0,6.9,5.6,,51.0,20.0,,182.0,3.6,,,,,,,,,,,,,,919.0,1006.0,325.0,,,,2012
4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1094,,,,,429.0,,,,,,,,,,,,16.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,48.7,,,,,,,,,6.0,,,,,,,,,,,,,,,,3.0,12.0,,,,,46.0,,,37.0,15.0,6.0,22.0,1127.0,996.0,386.0,,,,2012
6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
940,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.1,1.1,,,,,,,,,,2.0,,7.0,100.0,,2.0,11.0,5.5,5.5,,,,,,,,,,,,,92.0,,2.0,2.0,,,,686.0,777.0,265.0,,,,2012
5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
472,,,,7.0,371.0,2.0,1.0,,,,,,,,1.0,,11.0,11.0,4.0,4.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,2.0,31.0,8.0,,20.0,849.0,956.0,301.0,,,,2012
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,380.0,132.0,,,,2012
5663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
118,,,,,,,,,34.0,31.0,57.0,91.2,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,,1031.0,1080.0,366.0,,25.0,25.0,2012
3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1254,,,,3.0,637.0,,,,,,,,,,,,16.0,16.0,6.0,2.0,68.0,3.0,24.0,,61.0,20.3,,,,,,,,,,,,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,3.0,56.0,4.0,,49.0,1127.0,1035.0,355.0,,,,2012
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
49,,,,,,,,2.0,25.0,21.0,54.0,84.0,,,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,826.0,862.0,295.0,,33.0,33.0,2012
4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
217,,,,4.0,1036.0,1.0,2.0,,,,,,,,1.0,,16.0,16.0,16.0,1.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,21.0,1.0,61.0,1045.0,1005.0,377.0,,,,2012
5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
10,,,,6.0,1023.0,,1.0,,,,,,,,2.0,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4,120.4,,,,,,,,,5.0,,,,,,,,,,,,,,,,0.5,4.0,,,,,96.0,,,112.0,38.0,6.0,74.0,1033.0,1199.0,340.0,,,,2012
