,adp_2qb,adp_dynasty,adp_half_ppr,adp_ppr,adp_rookie,adp_std,blk_kick,blk_kick_ret_td,blk_kick_ret_yd,bonus_pass_cmp_25,bonus_pass_yd_300,bonus_pass_yd_400,bonus_rec_rb,bonus_rec_te,bonus_rec_wr,bonus_rec_yd_100,bonus_rec_yd_200,bonus_rush_att_20,bonus_rush_rec_yd_100,bonus_rush_rec_yd_200,bonus_rush_yd_100,bonus_rush_yd_200,cmp_pct,def_2pt,def_kr,def_kr_lng,def_kr_td,def_kr_yd,def_pass_def,def_pr,def_pr_lng,def_pr_td,def_pr_yd,def_snp,def_st_td,def_td,down_3_att,down_3_conv,down_3_pct,down_4_att,down_4_conv,down_4_pct,dropback,fan_pts_allow,fan_pts_allow_k,fan_pts_allow_qb,fan_pts_allow_rb,fan_pts_allow_te,fan_pts_allow_wr,fd,ff,fg_blkd,fga,fgm,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,fgmiss,fgmiss_20_29,fgmiss_30_39,fgmiss_40_49,fgmiss_50p,fum,fum_lost,fum_rec,fum_ret_yd,giveaway,gms_active,gp,gs,humidity,idp_blk_kick,idp_def_td,idp_ff,idp_fum_rec,idp_int,idp_pass_def,idp_qb_hit,idp_sack,idp_safe,idp_tkl,idp_tkl_ast,idp_tkl_loss,idp_tkl_solo,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_play,off_snp,off_yd,off_yd_per_play,opp_fd,opp_off_play,opp_off_yd,opp_off_yd_per_play,opp_pass_fd,opp_rush_fd,opp_score,opp_score_ot,opp_score_q1,opp_score_q2,opp_score_q3,opp_score_q4,over_under,pass_2pt,pass_att,pass_cmp,pass_cmp_40p,pass_fd,pass_inc,pass_int,pass_int_td,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_td_40p,pass_yd,pass_ypa,pass_ypc,penalty,penalty_yd,point_spread,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_allow_0,pts_allow_14_20,pts_allow_1_6,pts_allow_21_27,pts_allow_28_34,pts_allow_35p,pts_allow_7_13,pts_half_ppr,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_lng,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_0_4,rec_10_19,rec_20_29,rec_2pt,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_lng,rec_pct,rec_td,rec_td_40p,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_40p,rush_att,rush_fd,rush_lng,rush_td,rush_td_40p,rush_yd,rush_ypa,rz_att,rz_conv,rz_pct,sack,sack_yd,safe,score,score_ot,score_q1,score_q2,score_q3,score_q4,st_snp,st_td,takeaway,td,temperature,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,turnover_diff,wind_speed,xp_blkd,xpa,xpm,xpmiss,yds_allow,yds_allow_0_100,yds_allow_100_199,yds_allow_200_299,yds_allow_300_349,yds_allow_350_399,yds_allow_400_449,yds_allow_450_499,yds_allow_500_549,yds_allow_550p,year
5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
1149,,,,,,,,,,,,,,,65.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13.0,13.0,13.0,650.0,,,,,,,,,,,,,,,,,,,,,,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8,185.3,120.3,,,,,,,,,,,65.0,10.0,30.0,4.0,,3.0,2.0,16.0,42.0,320.0,947.3,6.0,,92.0,843.0,12.97,9.16,,,,,,,,,,,,,,,,,,,,,,,,,6.0,703.0,,,,910.0,938.0,323.0,,77.0,,,,,,,,,,,,,,,2018
5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
6198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,819.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1,,21.0,770.0,,,5.0,2021.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,813.0,,,,1174.0,1047.0,397.0,,108.0,,,,,,,,,,,,,,,2018
4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
IND,,,,,,,1.0,,,,,,,,,,,,,,,,,,17.0,240.0,,337.0,61.0,24.0,175.0,,217.0,,,,214.0,104.0,,15.0,7.0,,,1081.06,122.0,254.66,280.6,144.7,279.1,,15.0,,,,,,,,,,,,,,,,,,,,11.0,34.0,,,,,988.0,,,,,,,,,,,,,,15.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,58.0,,116.0,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,228.0,,,,,,,,,,,,865.0,333.0,110.0,749.0,,,,,133.0,,,,,5431.0,,,4.0,6.0,3.0,2.0,1.0,,,2018
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,873.0,,,,,,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,762.0,,,,965.0,1051.0,336.0,,92.0,,,,,,,,,,,,,,,2018
3403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,886.0,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,812.0,,,,994.0,1100.0,379.0,,54.0,,,,,,,,,,,,,,,2018
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
4660,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,10.0,875.0,,,,,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.4,2.4,,,,,,,,,,,1.0,,,1.0,,,,,1.0,24.0,100.0,,,1.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,72.0,,,,937.0,,,,1035.0,996.0,357.0,,116.0,,,,,,,,,,,,,,,2018
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,422.0,,,,,,,,,,17.0,3.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,15.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,467.0,,,,459.0,469.0,170.0,,52.0,,,,,,,,,,,,,,,2018
4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,13.0,13.0,5.0,787.0,,,,1.0,1.0,2.0,,,,28.0,8.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,669.0,,,,810.0,903.0,275.0,,121.0,,,,,,,,,,,,,,,2018
2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,301.0,,,,,,,3.0,1.5,,10.0,4.0,2.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,17.75,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,2.0,,,,220.0,,,,311.0,311.0,124.0,,33.0,,,,,,,,,,,,,,,2018
1944,,,,,,,,,,,,,20.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,2.0,880.0,,,,,,,,,,1.0,,,1.0,,,1.0,13.0,,13.0,13.0,,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,97.3,77.3,,,,,,,,,,,20.0,7.0,4.0,1.0,,,,8.0,4.0,81.0,613.4,,,27.0,154.0,7.7,5.7,,,150.0,23.0,170.0,2.0,,499.0,3.33,,,,,,,,,,,,,140.0,,,2.0,962.0,,,,1055.0,1094.0,379.0,,129.0,,,,,,,,,,,,,,,2018
3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,141.0,122.0,44.0,,7.0,,,,,,,,,,,,,,,2018
6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,100.0,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,77.0,47.0,28.0,,5.0,,,,,,,,,,,,,,,2018
5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
2422,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,4.0,600.0,,,,,,,,,,1.0,,,1.0,,,1.0,9.0,,9.0,9.0,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,14.7,6.7,,,,,,,,,,,8.0,1.0,3.0,,,,,4.0,3.0,49.0,516.7,,,11.0,67.0,8.38,6.09,,,,,,,,,,,,,,,,,,,,,,132.0,,,,513.0,,,,631.0,640.0,224.0,,67.0,,,,,,,,,,,,,,,2018
2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,272.0,,,,374.0,385.0,145.0,,42.0,,,,,,,,,,,,,,,2018
TEAM_CIN,,,,,,,1.0,,,5.0,2.0,,,,,,,10.0,11.0,,11.0,,979.9,,43.0,474.0,,1071.0,75.0,22.0,170.0,,236.0,,,,187.0,69.0,562.7,17.0,9.0,450.0,579.0,,,,,,,304.0,9.0,2.0,,19.0,,,,,,,,,,,,,,,4.0,4.0,7.0,102.0,17.0,,,,1014.0,,,,,,,,,,,,,,,222.0,,,,,,938.0,,4972.0,85.0,372.0,1084.0,6618.0,97.3,221.0,125.0,455.0,,59.0,203.0,109.0,84.0,767.0,,542.0,331.0,,182.0,211.0,13.0,,,1360.76,,,27.0,,3290.0,6.07,9.94,114.0,957.0,56.5,,,,,,,16.0,,,,,,,,,,697.9,,,,,,,3119.0,71.0,83.0,,,,,,,,,,,,,,,,,,,,359.0,92.0,,13.0,,1682.0,4.69,45.0,32.0,1113.4,34.0,171.0,,368.0,,69.0,125.0,55.0,119.0,,,18.0,45.0,872.0,337.0,71.0,730.0,,,,1.0,115.0,,,,,,16.0,,,,,,,,,2018
4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0,,,,738.0,641.0,268.0,,108.0,,,,,,,,,,,,,,,2018
1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,13.0,795.0,,,,,,,7.0,1.0,,31.0,7.0,3.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,40.2,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,86.0,,,,889.0,,,,1073.0,1056.0,381.0,,72.0,,,,,,,,,,,,,,,2018
5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,796.0,,,1.0,,,4.0,6.0,3.0,,120.0,21.0,5.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6,135.6,135.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,11.0,,,,926.0,,,,1115.0,943.0,390.0,,102.0,,,,,,,,,,,,,,,2018
2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,878.0,,,,,,,,,,10.0,1.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,563.0,,,,732.0,810.0,275.0,,63.0,,,,,,,,,,,,,,,2018
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,1165.0,,,1.0,1.0,,2.0,22.0,10.5,,72.0,19.0,23.5,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3,144.35,144.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,,,,,,,,137.0,,,,958.0,,,,1023.0,1039.0,365.0,,120.0,,,,,,,,,,,,,,,2018
2391,,,,,,,,,,,,,50.0,,,,,4.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,16.0,16.0,16.0,796.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.6,246.6,196.6,,,,,,,,,,,50.0,12.0,16.0,3.0,,2.0,1.0,9.0,19.0,280.0,1040.1,3.0,,76.0,446.0,8.92,5.87,1.0,1.0,258.0,45.0,233.0,7.0,,940.0,3.64,,,,,,,,,,,,,,,,10.0,926.0,,,,1115.0,943.0,390.0,,102.0,,,,,,,,,,,,,,,2018
4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
